,r1,r2,p1,p2,gesture
453,50.0,-36.0,-50.0,7.0,0.0
454,49.0,-36.0,-50.0,8.0,0.0
455,50.0,-36.0,-49.0,8.0,0.0
456,50.0,-36.0,-49.0,8.0,0.0
457,50.0,-36.0,-46.0,8.0,0.0
458,50.0,-37.0,-45.0,8.0,0.0
459,49.0,-38.0,-45.0,7.0,0.0
460,49.0,-38.0,-45.0,6.0,0.0
461,49.0,-38.0,-45.0,7.0,0.0
462,49.0,-39.0,-46.0,6.0,0.0
463,48.0,-40.0,-46.0,6.0,0.0
464,48.0,-40.0,-46.0,6.0,0.0
465,48.0,-40.0,-46.0,6.0,0.0
466,48.0,-40.0,-46.0,5.0,0.0
467,48.0,-40.0,-46.0,5.0,0.0
468,48.0,-40.0,-46.0,5.0,0.0
469,48.0,-40.0,-46.0,5.0,0.0
470,48.0,-40.0,-46.0,6.0,0.0
471,48.0,-40.0,-47.0,6.0,0.0
472,47.0,-41.0,-47.0,6.0,0.0
473,47.0,-41.0,-47.0,6.0,0.0
474,47.0,-41.0,-47.0,6.0,0.0
475,47.0,-41.0,-47.0,6.0,0.0
476,47.0,-41.0,-47.0,6.0,0.0
477,47.0,-40.0,-47.0,6.0,0.0
478,47.0,-41.0,-47.0,6.0,0.0
479,47.0,-41.0,-47.0,6.0,0.0
480,47.0,-41.0,-47.0,6.0,0.0
481,48.0,-40.0,-47.0,6.0,0.0
482,48.0,-40.0,-47.0,6.0,0.0
483,48.0,-41.0,-47.0,6.0,0.0
484,48.0,-41.0,-46.0,6.0,0.0
485,47.0,-41.0,-46.0,5.0,0.0
486,48.0,-41.0,-45.0,5.0,0.0
487,49.0,-41.0,-44.0,4.0,0.0
488,49.0,-42.0,-42.0,3.0,0.0
489,50.0,-45.0,-40.0,1.0,0.0
490,49.0,-46.0,-39.0,0.0,0.0
491,48.0,-45.0,-39.0,-3.0,0.0
492,52.0,-43.0,-39.0,-3.0,0.0
493,50.0,-42.0,-36.0,-2.0,0.0
494,48.0,-45.0,-30.0,-1.0,0.0
495,45.0,-48.0,-23.0,0.0,0.0
496,43.0,-52.0,-23.0,0.0,0.0
497,43.0,-50.0,-23.0,-2.0,0.0
498,42.0,-49.0,-22.0,-4.0,0.0
499,41.0,-49.0,-21.0,-4.0,0.0
500,41.0,-50.0,-20.0,-5.0,0.0
501,39.0,-54.0,-20.0,-3.0,0.0
502,36.0,-57.0,-23.0,-2.0,0.0
503,33.0,-59.0,-24.0,-1.0,0.0
504,33.0,-58.0,-27.0,-3.0,0.0
505,35.0,-57.0,-32.0,-5.0,0.0
506,37.0,-55.0,-38.0,-7.0,0.0
507,38.0,-52.0,-40.0,-9.0,0.0
508,38.0,-50.0,-40.0,-10.0,0.0
509,39.0,-49.0,-41.0,-12.0,0.0
510,39.0,-49.0,-42.0,-12.0,0.0
511,40.0,-49.0,-41.0,-13.0,0.0
512,40.0,-48.0,-41.0,-14.0,0.0
513,39.0,-48.0,-42.0,-14.0,0.0
514,39.0,-48.0,-43.0,-15.0,0.0
515,37.0,-48.0,-44.0,-15.0,0.0
516,36.0,-48.0,-45.0,-16.0,0.0
517,36.0,-47.0,-46.0,-16.0,0.0
518,36.0,-47.0,-46.0,-17.0,0.0
519,36.0,-47.0,-46.0,-17.0,0.0
520,35.0,-47.0,-48.0,-18.0,0.0
521,35.0,-46.0,-46.0,-18.0,0.0
522,35.0,-46.0,-45.0,-20.0,0.0
523,34.0,-45.0,-47.0,-20.0,0.0
524,32.0,-46.0,-49.0,-21.0,0.0
525,32.0,-45.0,-51.0,-21.0,0.0
526,32.0,-44.0,-51.0,-22.0,0.0
527,32.0,-42.0,-51.0,-22.0,0.0
528,33.0,-40.0,-50.0,-22.0,0.0
529,33.0,-39.0,-49.0,-22.0,0.0
530,35.0,-38.0,-47.0,-21.0,0.0
531,34.0,-37.0,-46.0,-19.0,0.0
532,34.0,-37.0,-47.0,-17.0,0.0
533,33.0,-37.0,-49.0,-16.0,0.0
534,33.0,-35.0,-50.0,-15.0,0.0
535,33.0,-36.0,-50.0,-16.0,0.0
536,30.0,-35.0,-48.0,-15.0,0.0
537,27.0,-35.0,-33.0,-14.0,0.0
538,25.0,-34.0,-34.0,-13.0,0.0
539,25.0,-35.0,-37.0,-14.0,0.0
540,25.0,-36.0,-37.0,-15.0,0.0
541,25.0,-35.0,-36.0,-14.0,0.0
542,26.0,-36.0,-36.0,-14.0,0.0
543,26.0,-36.0,-36.0,-15.0,0.0
544,27.0,-35.0,-35.0,-14.0,0.0
545,28.0,-35.0,-35.0,-14.0,0.0
546,28.0,-35.0,-35.0,-14.0,0.0
547,29.0,-35.0,-35.0,-14.0,0.0
548,30.0,-34.0,-35.0,-14.0,0.0
549,30.0,-33.0,-35.0,-14.0,0.0
550,31.0,-33.0,-35.0,-14.0,0.0
551,31.0,-32.0,-35.0,-14.0,0.0
552,31.0,-32.0,-35.0,-14.0,0.0
553,32.0,-32.0,-34.0,-13.0,0.0
554,32.0,-32.0,-34.0,-13.0,0.0
555,32.0,-32.0,-34.0,-13.0,0.0
556,32.0,-32.0,-35.0,-13.0,0.0
557,33.0,-32.0,-35.0,-14.0,0.0
558,35.0,-30.0,-35.0,-13.0,0.0
559,36.0,-29.0,-34.0,-12.0,0.0
560,36.0,-29.0,-34.0,-12.0,0.0
561,37.0,-29.0,-35.0,-13.0,0.0
562,38.0,-28.0,-34.0,-12.0,0.0
563,39.0,-28.0,-34.0,-12.0,0.0
564,40.0,-27.0,-34.0,-13.0,0.0
565,41.0,-26.0,-35.0,-14.0,0.0
566,41.0,-26.0,-35.0,-15.0,0.0
567,42.0,-25.0,-34.0,-15.0,0.0
568,41.0,-26.0,-34.0,-15.0,0.0
569,42.0,-26.0,-34.0,-16.0,0.0
570,42.0,-26.0,-35.0,-16.0,0.0
571,42.0,-26.0,-35.0,-16.0,0.0
572,42.0,-27.0,-35.0,-17.0,0.0
573,41.0,-27.0,-35.0,-17.0,0.0
574,39.0,-28.0,-35.0,-18.0,0.0
575,38.0,-29.0,-34.0,-18.0,0.0
576,38.0,-29.0,-35.0,-19.0,0.0
577,38.0,-29.0,-36.0,-19.0,0.0
578,38.0,-30.0,-36.0,-19.0,0.0
579,38.0,-30.0,-37.0,-20.0,0.0
580,38.0,-30.0,-37.0,-20.0,0.0
581,38.0,-30.0,-37.0,-20.0,0.0
582,38.0,-29.0,-37.0,-20.0,0.0
583,38.0,-29.0,-37.0,-19.0,0.0
584,38.0,-28.0,-37.0,-19.0,0.0
585,38.0,-28.0,-37.0,-19.0,0.0
586,39.0,-28.0,-37.0,-18.0,0.0
587,39.0,-27.0,-37.0,-19.0,0.0
588,40.0,-26.0,-37.0,-19.0,0.0
589,40.0,-26.0,-38.0,-19.0,0.0
590,40.0,-25.0,-38.0,-18.0,0.0
591,40.0,-25.0,-38.0,-18.0,0.0
592,40.0,-25.0,-38.0,-18.0,0.0
593,40.0,-25.0,-38.0,-17.0,0.0
594,40.0,-25.0,-38.0,-17.0,0.0
595,40.0,-24.0,-37.0,-17.0,0.0
596,41.0,-25.0,-38.0,-18.0,0.0
597,45.0,-24.0,-38.0,-19.0,0.0
598,52.0,-19.0,-30.0,-18.0,0.0
599,63.0,-9.0,-24.0,-15.0,0.0
600,69.0,-6.0,-21.0,-9.0,0.0
601,73.0,-1.0,-20.0,-5.0,0.0
602,70.0,-9.0,-15.0,-9.0,0.0
603,66.0,-18.0,-5.0,-12.0,0.0
604,63.0,-23.0,-3.0,-13.0,0.0
605,62.0,-24.0,-1.0,-13.0,0.0
606,63.0,-24.0,-2.0,-13.0,0.0
607,64.0,-21.0,-5.0,-16.0,0.0
608,68.0,-5.0,-7.0,-21.0,0.0
609,69.0,-5.0,-6.0,-13.0,0.0
610,69.0,-6.0,-6.0,-12.0,0.0
611,69.0,-9.0,-6.0,-11.0,0.0
612,70.0,-9.0,-6.0,-10.0,0.0
613,71.0,-10.0,-6.0,-10.0,0.0
614,71.0,-10.0,-6.0,-9.0,0.0
615,71.0,-9.0,-7.0,-9.0,0.0
616,72.0,-9.0,-7.0,-8.0,0.0
617,72.0,-9.0,-7.0,-8.0,0.0
618,72.0,-9.0,-7.0,-8.0,0.0
619,73.0,-8.0,-8.0,-8.0,0.0
620,71.0,-9.0,-10.0,-9.0,0.0
621,65.0,-12.0,-14.0,-8.0,0.0
622,61.0,-18.0,-13.0,-9.0,0.0
623,53.0,-23.0,-14.0,-6.0,0.0
624,47.0,-25.0,-13.0,-5.0,0.0
625,42.0,-28.0,-14.0,-6.0,0.0
626,41.0,-29.0,-15.0,-5.0,0.0
627,40.0,-30.0,-16.0,-5.0,0.0
628,38.0,-30.0,-16.0,-5.0,0.0
629,36.0,-31.0,-17.0,-5.0,0.0
630,35.0,-32.0,-12.0,-5.0,0.0
631,38.0,-30.0,-11.0,-5.0,0.0
632,38.0,-31.0,-12.0,-5.0,0.0
633,39.0,-31.0,-13.0,-4.0,0.0
634,37.0,-32.0,-13.0,-3.0,0.0
635,35.0,-33.0,-13.0,-2.0,0.0
636,34.0,-34.0,-12.0,-2.0,0.0
637,33.0,-36.0,-19.0,-2.0,0.0
638,34.0,-36.0,-16.0,-2.0,0.0
639,34.0,-35.0,-13.0,-1.0,0.0
640,37.0,-34.0,-11.0,-3.0,0.0
641,41.0,-31.0,-13.0,-4.0,0.0
642,44.0,-28.0,-15.0,-4.0,0.0
643,43.0,-27.0,-17.0,-5.0,0.0
644,43.0,-26.0,-21.0,-5.0,0.0
645,42.0,-28.0,-23.0,-6.0,0.0
646,42.0,-30.0,-24.0,-6.0,0.0
647,44.0,-29.0,-26.0,-8.0,0.0
648,47.0,-27.0,-26.0,-8.0,0.0
649,49.0,-26.0,-28.0,-9.0,0.0
650,51.0,-26.0,-29.0,-10.0,0.0
651,53.0,-26.0,-30.0,-10.0,0.0
652,55.0,-25.0,-31.0,-10.0,0.0
653,56.0,-24.0,-29.0,-11.0,0.0
654,54.0,-24.0,-23.0,-12.0,0.0
655,56.0,-24.0,-22.0,-12.0,0.0
656,55.0,-23.0,-24.0,-11.0,0.0
657,56.0,-22.0,-23.0,-11.0,0.0
658,57.0,-21.0,-23.0,-10.0,0.0
659,59.0,-20.0,-22.0,-10.0,0.0
660,60.0,-19.0,-22.0,-11.0,0.0
661,62.0,-18.0,-21.0,-11.0,0.0
662,63.0,-17.0,-21.0,-11.0,0.0
663,64.0,-16.0,-21.0,-11.0,0.0
664,64.0,-16.0,-22.0,-11.0,0.0
665,65.0,-16.0,-23.0,-12.0,0.0
666,65.0,-16.0,-24.0,-12.0,0.0
667,64.0,-17.0,-26.0,-12.0,0.0
668,63.0,-18.0,-27.0,-11.0,0.0
669,63.0,-19.0,-29.0,-11.0,0.0
670,62.0,-21.0,-32.0,-13.0,0.0
671,59.0,-24.0,-33.0,-16.0,0.0
672,57.0,-25.0,-32.0,-17.0,0.0
673,54.0,-27.0,-31.0,-18.0,0.0
674,51.0,-27.0,-31.0,-19.0,0.0
675,54.0,-24.0,-29.0,-18.0,0.0
676,52.0,-23.0,-28.0,-19.0,0.0
677,51.0,-24.0,-28.0,-19.0,0.0
678,49.0,-25.0,-28.0,-19.0,0.0
679,49.0,-25.0,-29.0,-19.0,0.0
680,48.0,-26.0,-29.0,-19.0,0.0
681,47.0,-25.0,-29.0,-19.0,0.0
682,47.0,-26.0,-29.0,-19.0,0.0
683,46.0,-26.0,-30.0,-19.0,0.0
684,45.0,-26.0,-30.0,-19.0,0.0
685,45.0,-26.0,-30.0,-19.0,0.0
686,45.0,-26.0,-30.0,-19.0,0.0
687,44.0,-26.0,-30.0,-19.0,0.0
688,44.0,-26.0,-31.0,-20.0,0.0
689,43.0,-26.0,-31.0,-20.0,0.0
690,43.0,-26.0,-31.0,-20.0,0.0
691,42.0,-26.0,-31.0,-20.0,0.0
692,42.0,-26.0,-31.0,-20.0,0.0
693,42.0,-26.0,-32.0,-20.0,0.0
694,41.0,-26.0,-32.0,-20.0,0.0
695,41.0,-27.0,-32.0,-20.0,0.0
696,41.0,-27.0,-32.0,-20.0,0.0
697,40.0,-27.0,-32.0,-20.0,0.0
698,40.0,-27.0,-33.0,-20.0,0.0
699,40.0,-27.0,-33.0,-21.0,0.0
700,40.0,-27.0,-33.0,-21.0,0.0
701,40.0,-27.0,-33.0,-21.0,0.0
702,39.0,-27.0,-33.0,-21.0,0.0
703,39.0,-27.0,-33.0,-21.0,0.0
704,39.0,-27.0,-33.0,-21.0,0.0
705,39.0,-27.0,-34.0,-21.0,0.0
706,39.0,-27.0,-34.0,-21.0,0.0
707,39.0,-27.0,-34.0,-21.0,0.0
708,39.0,-26.0,-34.0,-21.0,0.0
709,38.0,-26.0,-34.0,-21.0,0.0
710,40.0,-26.0,-35.0,-22.0,0.0
711,42.0,-26.0,-38.0,-24.0,0.0
712,45.0,-23.0,-37.0,-23.0,0.0
713,49.0,-21.0,-41.0,-23.0,0.0
714,58.0,-7.0,-48.0,-19.0,0.0
715,64.0,1.0,-49.0,-16.0,0.0
716,66.0,5.0,-46.0,-14.0,0.0
717,61.0,4.0,-52.0,-19.0,0.0
718,64.0,7.0,-52.0,-21.0,0.0
719,66.0,6.0,-49.0,-21.0,0.0
720,68.0,7.0,-46.0,-20.0,0.0
721,69.0,8.0,-45.0,-20.0,0.0
722,70.0,9.0,-44.0,-20.0,0.0
723,71.0,8.0,-42.0,-20.0,0.0
724,70.0,6.0,-38.0,-20.0,0.0
725,61.0,3.0,-37.0,-19.0,0.0
726,61.0,2.0,-36.0,-18.0,0.0
727,59.0,2.0,-33.0,-14.0,0.0
728,59.0,4.0,-25.0,-9.0,0.0
729,64.0,9.0,-18.0,-7.0,0.0
730,68.0,13.0,-12.0,-5.0,0.0
731,68.0,15.0,-9.0,-3.0,0.0
732,69.0,15.0,-9.0,-2.0,0.0
733,71.0,17.0,-8.0,-2.0,0.0
734,71.0,16.0,-9.0,-2.0,0.0
735,73.0,18.0,-10.0,-3.0,0.0
736,73.0,17.0,-10.0,-3.0,0.0
737,74.0,18.0,-10.0,-4.0,0.0
738,74.0,18.0,-10.0,-3.0,0.0
739,75.0,18.0,-9.0,-3.0,0.0
740,76.0,19.0,-9.0,-4.0,0.0
741,77.0,20.0,-9.0,-4.0,0.0
742,77.0,20.0,-10.0,-4.0,0.0
743,76.0,19.0,-10.0,-4.0,0.0
744,75.0,18.0,-9.0,-3.0,0.0
745,74.0,17.0,-8.0,-1.0,0.0
746,72.0,18.0,-7.0,2.0,0.0
747,67.0,13.0,-12.0,3.0,0.0
748,66.0,10.0,-7.0,7.0,0.0
749,66.0,12.0,0.0,11.0,0.0
750,70.0,18.0,1.0,10.0,0.0
751,73.0,21.0,-8.0,10.0,0.0
752,71.0,20.0,-12.0,16.0,0.0
753,70.0,20.0,-6.0,20.0,0.0
754,73.0,24.0,-3.0,18.0,0.0
755,76.0,29.0,-4.0,18.0,0.0
756,76.0,30.0,-4.0,20.0,0.0
757,75.0,30.0,-3.0,20.0,0.0
758,75.0,31.0,-3.0,19.0,0.0
759,75.0,31.0,-4.0,19.0,0.0
760,74.0,31.0,-5.0,20.0,0.0
761,73.0,29.0,-6.0,21.0,0.0
762,70.0,27.0,-6.0,20.0,0.0
763,67.0,24.0,-7.0,16.0,0.0
764,64.0,21.0,-8.0,14.0,0.0
765,56.0,14.0,-16.0,8.0,0.0
766,51.0,7.0,-18.0,3.0,0.0
767,50.0,5.0,-17.0,0.0,0.0
768,50.0,4.0,-18.0,-1.0,0.0
769,50.0,2.0,-17.0,-1.0,0.0
770,50.0,0.0,-15.0,-2.0,0.0
771,54.0,-1.0,-13.0,-2.0,0.0
772,56.0,-2.0,-11.0,-2.0,0.0
773,59.0,-3.0,-11.0,-1.0,0.0
774,59.0,-6.0,-12.0,-1.0,0.0
775,57.0,-7.0,-18.0,-5.0,0.0
776,54.0,-9.0,-22.0,-5.0,0.0
777,54.0,-10.0,-24.0,-5.0,0.0
778,53.0,-11.0,-24.0,-3.0,0.0
779,53.0,-13.0,-24.0,-2.0,0.0
780,52.0,-15.0,-24.0,-1.0,0.0
781,50.0,-17.0,-23.0,1.0,0.0
782,47.0,-21.0,-23.0,3.0,0.0
783,45.0,-24.0,-21.0,5.0,0.0
784,43.0,-27.0,-20.0,7.0,0.0
785,41.0,-30.0,-18.0,8.0,0.0
786,39.0,-33.0,-16.0,10.0,0.0
787,38.0,-35.0,-14.0,10.0,0.0
788,36.0,-38.0,-12.0,10.0,0.0
789,34.0,-40.0,-10.0,10.0,0.0
790,33.0,-42.0,-9.0,11.0,0.0
791,30.0,-44.0,-8.0,11.0,0.0
792,29.0,-46.0,-7.0,11.0,0.0
793,27.0,-47.0,-6.0,10.0,0.0
794,25.0,-48.0,-5.0,10.0,0.0
795,24.0,-49.0,-4.0,11.0,0.0
796,23.0,-50.0,-3.0,10.0,0.0
797,21.0,-51.0,-2.0,10.0,0.0
798,20.0,-51.0,-1.0,10.0,0.0
799,19.0,-51.0,0.0,10.0,0.0
800,18.0,-52.0,0.0,10.0,0.0
801,17.0,-52.0,1.0,10.0,0.0
802,16.0,-52.0,2.0,10.0,0.0
803,15.0,-52.0,2.0,10.0,0.0
804,14.0,-52.0,3.0,10.0,0.0
805,14.0,-51.0,3.0,10.0,0.0
806,13.0,-51.0,3.0,10.0,0.0
807,14.0,-50.0,3.0,10.0,0.0
808,16.0,-48.0,3.0,10.0,0.0
809,17.0,-47.0,2.0,10.0,0.0
810,19.0,-45.0,1.0,10.0,0.0
811,20.0,-43.0,1.0,10.0,0.0
812,23.0,-42.0,0.0,11.0,0.0
813,24.0,-41.0,0.0,11.0,0.0
814,27.0,-38.0,-1.0,11.0,0.0
815,29.0,-36.0,-2.0,11.0,0.0
816,32.0,-34.0,-4.0,11.0,0.0
817,34.0,-33.0,-5.0,11.0,0.0
818,37.0,-31.0,-6.0,11.0,0.0
819,40.0,-30.0,-7.0,11.0,0.0
820,42.0,-28.0,-8.0,11.0,0.0
821,43.0,-28.0,-9.0,10.0,0.0
822,45.0,-27.0,-10.0,9.0,0.0
823,47.0,-26.0,-11.0,8.0,0.0
824,47.0,-25.0,-11.0,6.0,0.0
825,49.0,-24.0,-12.0,4.0,0.0
826,51.0,-23.0,-13.0,2.0,0.0
827,54.0,-22.0,-13.0,1.0,0.0
828,55.0,-20.0,-13.0,-1.0,0.0
829,58.0,-22.0,-14.0,-2.0,0.0
830,56.0,-21.0,-11.0,-4.0,0.0
831,57.0,-20.0,-10.0,-7.0,0.0
832,56.0,-18.0,-13.0,-8.0,0.0
833,54.0,-18.0,-15.0,-9.0,0.0
834,55.0,-18.0,-17.0,-10.0,0.0
835,53.0,-19.0,-18.0,-11.0,0.0
836,53.0,-21.0,-18.0,-11.0,0.0
837,50.0,-23.0,-16.0,-13.0,0.0
838,49.0,-25.0,-15.0,-14.0,0.0
839,49.0,-25.0,-14.0,-15.0,0.0
840,50.0,-25.0,-15.0,-15.0,0.0
841,49.0,-26.0,-15.0,-17.0,0.0
842,48.0,-28.0,-15.0,-17.0,0.0
843,45.0,-30.0,-15.0,-16.0,0.0
844,46.0,-31.0,-16.0,-16.0,0.0
845,44.0,-32.0,-17.0,-15.0,0.0
846,44.0,-33.0,-19.0,-15.0,0.0
847,45.0,-33.0,-21.0,-15.0,0.0
848,45.0,-34.0,-21.0,-14.0,0.0
849,44.0,-35.0,-21.0,-14.0,0.0
850,43.0,-36.0,-22.0,-13.0,0.0
851,42.0,-37.0,-22.0,-12.0,0.0
852,42.0,-38.0,-23.0,-12.0,0.0
853,41.0,-38.0,-24.0,-11.0,0.0
854,41.0,-39.0,-24.0,-11.0,0.0
855,41.0,-39.0,-25.0,-10.0,0.0
856,40.0,-40.0,-26.0,-9.0,0.0
857,40.0,-40.0,-26.0,-8.0,0.0
858,40.0,-41.0,-27.0,-8.0,0.0
859,39.0,-41.0,-27.0,-7.0,0.0
860,39.0,-41.0,-28.0,-6.0,0.0
861,38.0,-41.0,-28.0,-6.0,0.0
862,38.0,-41.0,-29.0,-5.0,0.0
863,38.0,-42.0,-29.0,-5.0,0.0
864,38.0,-42.0,-30.0,-4.0,0.0
865,37.0,-42.0,-30.0,-4.0,0.0
866,37.0,-42.0,-30.0,-4.0,0.0
867,37.0,-43.0,-31.0,-3.0,0.0
868,37.0,-43.0,-31.0,-3.0,0.0
869,36.0,-43.0,-31.0,-3.0,0.0
870,36.0,-43.0,-32.0,-2.0,0.0
871,36.0,-43.0,-32.0,-2.0,0.0
872,36.0,-44.0,-32.0,-2.0,0.0
873,35.0,-44.0,-33.0,-1.0,0.0
874,35.0,-44.0,-33.0,-1.0,0.0
875,35.0,-44.0,-33.0,-1.0,0.0
876,35.0,-44.0,-33.0,0.0,0.0
877,35.0,-45.0,-34.0,0.0,0.0
878,35.0,-45.0,-34.0,0.0,0.0
879,34.0,-45.0,-34.0,0.0,0.0
880,34.0,-45.0,-34.0,1.0,0.0
881,34.0,-45.0,-35.0,1.0,0.0
882,34.0,-45.0,-35.0,1.0,0.0
883,34.0,-45.0,-35.0,1.0,0.0
884,34.0,-45.0,-35.0,2.0,0.0
885,34.0,-46.0,-35.0,2.0,0.0
886,33.0,-46.0,-35.0,2.0,0.0
887,33.0,-46.0,-36.0,2.0,0.0
888,33.0,-46.0,-36.0,2.0,0.0
889,33.0,-46.0,-36.0,3.0,0.0
890,33.0,-46.0,-36.0,3.0,0.0
891,33.0,-46.0,-36.0,3.0,0.0
892,33.0,-46.0,-36.0,3.0,0.0
893,33.0,-46.0,-36.0,3.0,0.0
894,33.0,-46.0,-37.0,3.0,0.0
895,33.0,-46.0,-37.0,4.0,0.0
896,32.0,-46.0,-37.0,4.0,0.0
897,32.0,-47.0,-37.0,4.0,0.0
898,32.0,-47.0,-37.0,4.0,0.0
899,32.0,-47.0,-37.0,4.0,0.0
900,32.0,-47.0,-37.0,4.0,0.0
901,32.0,-47.0,-37.0,4.0,0.0
